Tree no.,X,Y,Elevation,Height,Ht to crown base,Ave radius * 2,Ave radius * 2,Rotation,Red,Green,Blue,CanopySurface
1510,805248.00,9717927.00,0.0,33.43,16.71,3.42,3.42,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1511,805248.00,9717981.00,0.0,32.50,16.25,6.38,6.38,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1512,805248.00,9718054.00,0.0,30.08,15.04,6.05,6.05,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1513,805253.00,9718195.00,0.0,40.03,20.02,4.12,4.12,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1514,805255.00,9717995.00,0.0,31.42,15.71,4.24,4.24,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1515,805256.00,9718319.00,0.0,32.42,16.21,4.06,4.06,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1516,805257.00,9718275.00,0.0,30.80,15.40,9.20,9.20,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1517,805257.00,9718299.00,0.0,31.09,15.54,4.71,4.71,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1518,805260.00,9718182.00,0.0,34.46,17.23,7.58,7.58,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1519,805261.00,9717922.00,0.0,30.02,15.01,4.03,4.03,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1520,805262.00,9718161.00,0.0,30.41,15.21,5.54,5.54,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1521,805265.00,9717947.00,0.0,31.14,15.57,5.59,5.59,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1522,805266.00,9717931.00,0.0,30.40,15.20,8.17,8.17,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1523,805266.00,9718278.00,0.0,31.06,15.53,5.81,5.81,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1524,805267.00,9718074.00,0.0,30.65,15.32,7.50,7.50,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1525,805269.00,9718306.00,0.0,32.81,16.41,3.62,3.62,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1526,805272.00,9717923.00,0.0,31.01,15.51,4.17,4.17,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1527,805274.00,9718036.00,0.0,30.15,15.08,6.14,6.14,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1528,805277.00,9718015.00,0.0,32.75,16.38,4.16,4.16,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1529,805277.00,9718066.00,0.0,31.98,15.99,8.34,8.34,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1530,805277.00,9718127.00,0.0,33.91,16.95,6.74,6.74,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1531,805277.00,9718177.00,0.0,32.05,16.03,4.55,4.55,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1532,805279.00,9718103.00,0.0,30.70,15.35,4.18,4.18,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1533,805282.00,9718053.00,0.0,32.55,16.28,6.56,6.56,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1534,805282.00,9718145.00,0.0,33.39,16.70,7.23,7.23,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1535,805282.00,9718268.00,0.0,31.16,15.58,5.13,5.13,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1536,805283.00,9718006.00,0.0,31.66,15.83,6.09,6.09,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1537,805288.00,9718086.00,0.0,30.32,15.16,6.03,6.03,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1538,805288.00,9718182.00,0.0,32.22,16.11,6.15,6.15,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1539,805290.00,9718039.00,0.0,30.48,15.24,5.04,5.04,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1540,805291.00,9717966.00,0.0,31.50,15.75,5.16,5.16,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1541,805291.00,9718336.00,0.0,33.78,16.89,4.13,4.13,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1542,805294.00,9718004.00,0.0,30.34,15.17,6.78,6.78,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1543,805297.00,9718021.00,0.0,35.25,17.63,6.20,6.20,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1544,805297.00,9718088.00,0.0,30.21,15.11,6.04,6.04,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1545,805302.00,9717956.00,0.0,32.91,16.46,4.63,4.63,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1546,805302.00,9718275.00,0.0,33.52,16.76,7.60,7.60,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1547,805306.00,9718312.00,0.0,30.22,15.11,3.83,3.83,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1548,805307.00,9717975.00,0.0,34.35,17.17,6.08,6.08,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1549,805310.00,9718067.00,0.0,37.08,18.54,3.32,3.32,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1550,805311.00,9718132.00,0.0,31.73,15.87,6.81,6.81,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1551,805312.00,9718171.00,0.0,30.64,15.32,5.77,5.77,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1552,805316.00,9718183.00,0.0,30.72,15.36,4.82,4.82,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1553,805318.00,9718107.00,0.0,35.69,17.84,5.90,5.90,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1554,805319.00,9718379.00,0.0,34.81,17.40,7.90,7.90,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1555,805320.00,9718159.00,0.0,31.73,15.87,5.91,5.91,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1556,805320.00,9718362.00,0.0,33.96,16.98,7.38,7.38,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1557,805324.00,9718053.00,0.0,31.99,15.99,4.78,4.78,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1558,805326.00,9718148.00,0.0,42.49,21.25,2.99,2.99,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1559,805327.00,9718002.00,0.0,30.33,15.16,8.36,8.36,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1560,805328.00,9718301.00,0.0,30.44,15.22,5.18,5.18,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1561,805328.00,9718393.00,0.0,32.11,16.05,3.15,3.15,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1562,805331.00,9718366.00,0.0,33.27,16.63,2.73,2.73,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1563,805332.00,9718136.00,0.0,31.04,15.52,5.04,5.04,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1564,805335.00,9718171.00,0.0,30.30,15.15,9.33,9.33,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1565,805336.00,9718037.00,0.0,37.25,18.62,5.95,5.95,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1566,805336.00,9718409.00,0.0,30.93,15.46,2.74,2.74,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1567,805338.00,9718062.00,0.0,35.04,17.52,3.45,3.45,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1568,805341.00,9718005.00,0.0,33.44,16.72,6.16,6.16,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1569,805341.00,9718230.00,0.0,35.87,17.93,4.76,4.76,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1570,805341.00,9718378.00,0.0,34.11,17.06,5.01,5.01,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1571,805343.00,9718115.00,0.0,30.99,15.49,6.31,6.31,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1572,805343.00,9718257.00,0.0,31.33,15.67,3.82,3.82,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1573,805343.00,9718274.00,0.0,30.34,15.17,9.55,9.55,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1574,805344.00,9718125.00,0.0,31.20,15.60,6.89,6.89,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1575,805348.00,9718399.00,0.0,34.72,17.36,7.66,7.66,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1576,805351.00,9718196.00,0.0,31.00,15.50,3.40,3.40,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1577,805352.00,9718017.00,0.0,34.29,17.14,4.86,4.86,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1578,805352.00,9718171.00,0.0,30.50,15.25,7.08,7.08,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1579,805352.00,9718184.00,0.0,30.53,15.26,5.56,5.56,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1580,805354.00,9718355.00,0.0,39.10,19.55,2.79,2.79,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1581,805355.00,9718149.00,0.0,30.14,15.07,6.05,6.05,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1582,805356.00,9718244.00,0.0,33.46,16.73,3.38,3.38,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1583,805357.00,9718226.00,0.0,35.09,17.55,2.23,2.23,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1584,805359.00,9718123.00,0.0,34.32,17.16,5.68,5.68,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1585,805359.00,9718283.00,0.0,31.75,15.88,6.31,6.31,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1586,805361.00,9718426.00,0.0,33.42,16.71,7.00,7.00,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1587,805362.00,9718081.00,0.0,32.76,16.38,5.18,5.18,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1588,805364.00,9718039.00,0.0,31.92,15.96,3.03,3.03,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1589,805368.00,9718224.00,0.0,36.18,18.09,6.43,6.43,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1590,805369.00,9718091.00,0.0,31.67,15.83,5.28,5.28,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1591,805370.00,9718052.00,0.0,31.34,15.67,6.58,6.58,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1592,805371.00,9718143.00,0.0,30.82,15.41,5.36,5.36,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1593,805372.00,9718325.00,0.0,34.11,17.05,8.28,8.28,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1594,805373.00,9718176.00,0.0,31.44,15.72,3.27,3.27,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1595,805375.00,9718122.00,0.0,31.14,15.57,5.74,5.74,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1596,805375.00,9718267.00,0.0,32.03,16.02,3.26,3.26,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1597,805376.00,9718096.00,0.0,31.26,15.63,3.17,3.17,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1598,805377.00,9718027.00,0.0,31.23,15.62,1.55,1.55,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1599,805378.00,9718249.00,0.0,37.50,18.75,5.48,5.48,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1600,805378.00,9718283.00,0.0,30.05,15.02,7.36,7.36,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1601,805380.00,9718339.00,0.0,36.00,18.00,3.60,3.60,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1602,805383.00,9718073.00,0.0,35.73,17.87,4.38,4.38,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1603,805383.00,9718158.00,0.0,30.72,15.36,3.68,3.68,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1604,805384.00,9718374.00,0.0,36.29,18.14,3.34,3.34,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1605,805386.00,9718133.00,0.0,34.58,17.29,3.72,3.72,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1606,805388.00,9718098.00,0.0,30.96,15.48,6.98,6.98,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1607,805395.00,9718048.00,0.0,31.71,15.86,2.24,2.24,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1608,805396.00,9718234.00,0.0,31.37,15.69,10.53,10.53,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1609,805400.00,9718349.00,0.0,33.73,16.86,3.50,3.50,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1610,805402.00,9718057.00,0.0,31.37,15.68,3.15,3.15,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1611,805402.00,9718174.00,0.0,32.50,16.25,5.74,5.74,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1612,805404.00,9718374.00,0.0,34.58,17.29,5.26,5.26,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1613,805405.00,9718323.00,0.0,31.32,15.66,4.89,4.89,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1614,805406.00,9718283.00,0.0,35.87,17.94,3.29,3.29,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1615,805411.00,9718203.00,0.0,33.82,16.91,6.21,6.21,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1616,805411.00,9718223.00,0.0,30.60,15.30,5.06,5.06,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1617,805411.00,9718307.00,0.0,36.14,18.07,8.40,8.40,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1618,805411.00,9718398.00,0.0,30.40,15.20,3.32,3.32,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1619,805412.00,9718123.00,0.0,33.30,16.65,9.66,9.66,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1620,805412.00,9718293.00,0.0,36.76,18.38,3.70,3.70,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1621,805413.00,9718212.00,0.0,33.56,16.78,3.23,3.23,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1622,805416.00,9718273.00,0.0,34.70,17.35,3.73,3.73,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1623,805417.00,9718079.00,0.0,34.26,17.13,3.67,3.67,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1624,805417.00,9718261.00,0.0,33.52,16.76,5.41,5.41,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1625,805421.00,9718185.00,0.0,32.82,16.41,7.34,7.34,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1626,805422.00,9718442.00,0.0,36.14,18.07,5.80,5.80,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1627,805425.00,9718095.00,0.0,31.05,15.53,4.88,4.88,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1628,805426.00,9718301.00,0.0,33.20,16.60,4.03,4.03,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1629,805426.00,9718325.00,0.0,32.03,16.01,5.75,5.75,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1630,805426.00,9718403.00,0.0,31.48,15.74,4.59,4.59,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1631,805427.00,9718124.00,0.0,32.72,16.36,5.41,5.41,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1632,805427.00,9718496.00,0.0,31.45,15.73,3.20,3.20,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1633,805430.00,9718221.00,0.0,37.06,18.53,3.96,3.96,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1634,805433.00,9718274.00,0.0,33.03,16.52,4.16,4.16,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1635,805434.00,9718356.00,0.0,31.94,15.97,3.32,3.32,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1636,805435.00,9718106.00,0.0,31.96,15.98,3.76,3.76,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1637,805435.00,9718407.00,0.0,31.92,15.96,7.63,7.63,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1638,805436.00,9718429.00,0.0,32.72,16.36,5.62,5.62,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1639,805437.00,9718324.00,0.0,32.57,16.28,8.84,8.84,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1640,805449.00,9718334.00,0.0,32.92,16.46,2.28,2.28,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1641,805449.00,9718477.00,0.0,31.17,15.59,3.37,3.37,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1642,805450.00,9718416.00,0.0,30.81,15.41,6.15,6.15,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1643,805451.00,9718342.00,0.0,33.83,16.92,2.99,2.99,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1644,805453.00,9718431.00,0.0,31.94,15.97,5.40,5.40,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1645,805454.00,9718395.00,0.0,31.81,15.91,3.53,3.53,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1646,805462.00,9718440.00,0.0,33.92,16.96,5.10,5.10,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1647,805464.00,9718346.00,0.0,31.65,15.83,6.24,6.24,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1648,805464.00,9718418.00,0.0,32.98,16.49,4.00,4.00,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1649,805465.00,9718183.00,0.0,31.56,15.78,3.18,3.18,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1650,805465.00,9718408.00,0.0,32.72,16.36,8.59,8.59,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1651,805475.00,9718370.00,0.0,32.28,16.14,3.08,3.08,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1652,805476.00,9718135.00,0.0,33.03,16.52,1.27,1.27,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1653,805478.00,9718423.00,0.0,30.51,15.26,6.18,6.18,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1654,805478.00,9718518.00,0.0,31.13,15.56,3.12,3.12,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1655,805482.00,9718497.00,0.0,34.68,17.34,3.90,3.90,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1656,805485.00,9718540.00,0.0,31.93,15.96,4.68,4.68,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1657,805488.00,9718239.00,0.0,34.16,17.08,6.94,6.94,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1658,805488.00,9718433.00,0.0,32.29,16.15,4.19,4.19,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
