Tree no.,X,Y,Elevation,Height,Ht to crown base,Ave radius * 2,Ave radius * 2,Rotation,Red,Green,Blue,CanopySurface
1806,801385.00,9713931.00,0.0,33.97,16.98,2.84,2.84,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1807,801385.00,9714150.00,0.0,34.01,17.01,6.52,6.52,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1808,801387.00,9714061.00,0.0,31.68,15.84,4.53,4.53,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1809,801388.00,9714248.00,0.0,30.67,15.34,6.23,6.23,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1810,801390.00,9713891.00,0.0,30.28,15.14,2.13,2.13,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1811,801390.00,9713941.00,0.0,35.27,17.64,6.61,6.61,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1812,801391.00,9714192.00,0.0,37.88,18.94,2.84,2.84,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1813,801392.00,9714115.00,0.0,38.87,19.43,4.90,4.90,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1814,801393.00,9713965.00,0.0,31.91,15.95,4.16,4.16,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1815,801397.00,9714185.00,0.0,37.47,18.74,2.80,2.80,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1816,801398.00,9714030.00,0.0,33.39,16.70,5.49,5.49,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1817,801400.00,9713912.00,0.0,33.06,16.53,5.05,5.05,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1818,801400.00,9713996.00,0.0,33.20,16.60,4.77,4.77,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1819,801402.00,9714173.00,0.0,36.59,18.30,6.47,6.47,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1820,801403.00,9714158.00,0.0,31.40,15.70,7.64,7.64,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1821,801405.00,9713943.00,0.0,35.74,17.87,6.27,6.27,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1822,801405.00,9714137.00,0.0,35.14,17.57,6.73,6.73,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1823,801406.00,9714081.00,0.0,34.88,17.44,3.77,3.77,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1824,801408.00,9713922.00,0.0,30.10,15.05,4.83,4.83,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1825,801408.00,9714299.00,0.0,32.49,16.24,4.46,4.46,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1826,801409.00,9714099.00,0.0,35.37,17.69,7.41,7.41,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1827,801409.00,9714332.00,0.0,32.80,16.40,3.20,3.20,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1828,801410.00,9713975.00,0.0,32.37,16.19,4.77,4.77,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1829,801412.00,9714010.00,0.0,31.04,15.52,6.40,6.40,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1830,801413.00,9714343.00,0.0,33.11,16.55,1.76,1.76,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1831,801418.00,9713921.00,0.0,31.95,15.98,1.68,1.68,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1832,801419.00,9714246.00,0.0,30.18,15.09,5.23,5.23,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1833,801420.00,9714219.00,0.0,36.53,18.27,5.06,5.06,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1834,801421.00,9714181.00,0.0,30.53,15.27,5.12,5.12,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1835,801422.00,9713934.00,0.0,31.02,15.51,5.03,5.03,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1836,801422.00,9714002.00,0.0,33.20,16.60,5.35,5.35,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1837,801422.00,9714017.00,0.0,35.67,17.83,6.70,6.70,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1838,801425.00,9714041.00,0.0,38.04,19.02,3.17,3.17,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1839,801425.00,9714077.00,0.0,33.76,16.88,4.47,4.47,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1840,801427.00,9713966.00,0.0,38.31,19.16,6.80,6.80,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1841,801427.00,9714162.00,0.0,34.75,17.37,6.93,6.93,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1842,801428.00,9713986.00,0.0,36.63,18.31,6.04,6.04,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1843,801428.00,9714088.00,0.0,32.89,16.44,4.98,4.98,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1844,801428.00,9714189.00,0.0,30.56,15.28,6.69,6.69,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1845,801434.00,9714041.00,0.0,37.79,18.90,4.82,4.82,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1846,801438.00,9714229.00,0.0,33.10,16.55,4.64,4.64,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1847,801440.00,9714280.00,0.0,33.41,16.70,5.23,5.23,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1848,801441.00,9714157.00,0.0,33.65,16.83,6.38,6.38,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1849,801444.00,9714089.00,0.0,36.16,18.08,4.25,4.25,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1850,801444.00,9714241.00,0.0,33.16,16.58,7.34,7.34,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1851,801445.00,9713998.00,0.0,33.61,16.81,8.01,8.01,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1852,801445.00,9714113.00,0.0,31.18,15.59,4.28,4.28,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1853,801445.00,9714182.00,0.0,33.55,16.78,4.17,4.17,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1854,801446.00,9714364.00,0.0,31.79,15.90,5.43,5.43,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1855,801447.00,9713979.00,0.0,33.44,16.72,6.95,6.95,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1856,801451.00,9714156.00,0.0,32.86,16.43,4.32,4.32,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1857,801451.00,9714309.00,0.0,33.06,16.53,4.55,4.55,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1858,801452.00,9714267.00,0.0,30.96,15.48,3.15,3.15,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1859,801453.00,9714173.00,0.0,31.68,15.84,4.91,4.91,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1860,801457.00,9714120.00,0.0,33.54,16.77,4.66,4.66,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1861,801458.00,9714183.00,0.0,32.84,16.42,3.78,3.78,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1862,801460.00,9714322.00,0.0,34.59,17.29,3.59,3.59,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1863,801462.00,9713979.00,0.0,31.98,15.99,3.16,3.16,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1864,801463.00,9714091.00,0.0,31.04,15.52,4.18,4.18,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1865,801464.00,9714030.00,0.0,32.79,16.39,4.40,4.40,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1866,801465.00,9714299.00,0.0,32.52,16.26,4.33,4.33,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1867,801466.00,9714161.00,0.0,34.97,17.48,4.65,4.65,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1868,801467.00,9714066.00,0.0,36.52,18.26,3.67,3.67,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1869,801470.00,9714246.00,0.0,35.44,17.72,6.29,6.29,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1870,801471.00,9714222.00,0.0,37.18,18.59,5.73,5.73,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1871,801472.00,9714026.00,0.0,30.39,15.20,5.68,5.68,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1872,801472.00,9714340.00,0.0,36.20,18.10,7.47,7.47,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1873,801473.00,9714197.00,0.0,31.90,15.95,7.25,7.25,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1874,801474.00,9714074.00,0.0,34.52,17.26,5.84,5.84,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1875,801476.00,9713983.00,0.0,34.08,17.04,2.41,2.41,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1876,801477.00,9714234.00,0.0,35.70,17.85,6.96,6.96,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1877,801478.00,9714277.00,0.0,30.74,15.37,5.23,5.23,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1878,801483.00,9714133.00,0.0,33.26,16.63,7.70,7.70,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1879,801483.00,9714144.00,0.0,32.34,16.17,4.34,4.34,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1880,801486.00,9714172.00,0.0,33.96,16.98,4.15,4.15,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1881,801488.00,9714386.00,0.0,33.64,16.82,4.08,4.08,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1882,801490.00,9714259.00,0.0,30.97,15.48,2.80,2.80,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1883,801491.00,9714066.00,0.0,32.54,16.27,5.56,5.56,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1884,801492.00,9714150.00,0.0,31.41,15.70,5.22,5.22,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1885,801495.00,9714138.00,0.0,33.16,16.58,4.04,4.04,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1886,801495.00,9714374.00,0.0,38.49,19.25,4.15,4.15,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1887,801497.00,9714164.00,0.0,32.55,16.27,7.02,7.02,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1888,801500.00,9714193.00,0.0,30.45,15.23,5.76,5.76,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1889,801500.00,9714423.00,0.0,32.27,16.14,5.28,5.28,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1890,801501.00,9714023.00,0.0,31.23,15.61,5.97,5.97,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1891,801501.00,9714324.00,0.0,32.54,16.27,4.30,4.30,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1892,801502.00,9714352.00,0.0,33.88,16.94,7.50,7.50,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1893,801503.00,9714284.00,0.0,35.28,17.64,3.72,3.72,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1894,801503.00,9714402.00,0.0,31.12,15.56,4.45,4.45,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1895,801503.00,9714414.00,0.0,31.69,15.84,5.29,5.29,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1896,801507.00,9714067.00,0.0,40.91,20.46,3.50,3.50,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1897,801508.00,9714217.00,0.0,36.12,18.06,4.89,4.89,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1898,801510.00,9714148.00,0.0,30.64,15.32,5.77,5.77,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1899,801511.00,9714122.00,0.0,37.59,18.80,5.99,5.99,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1900,801512.00,9714298.00,0.0,31.05,15.53,5.13,5.13,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1901,801514.00,9714257.00,0.0,34.18,17.09,4.64,4.64,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1902,801515.00,9714177.00,0.0,30.31,15.16,3.99,3.99,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1903,801515.00,9714347.00,0.0,31.59,15.80,6.00,6.00,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1904,801516.00,9714026.00,0.0,31.77,15.88,4.59,4.59,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1905,801521.00,9714402.00,0.0,30.06,15.03,5.79,5.79,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1906,801522.00,9714287.00,0.0,33.15,16.57,6.97,6.97,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1907,801525.00,9714155.00,0.0,31.48,15.74,8.59,8.59,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1908,801526.00,9714195.00,0.0,35.01,17.51,6.66,6.66,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1909,801528.00,9714256.00,0.0,33.06,16.53,10.39,10.39,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1910,801530.00,9714220.00,0.0,30.77,15.38,3.83,3.83,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1911,801531.00,9714324.00,0.0,30.27,15.13,3.45,3.45,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1912,801533.00,9714134.00,0.0,30.55,15.28,8.09,8.09,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1913,801535.00,9714274.00,0.0,30.65,15.33,3.23,3.23,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1914,801536.00,9714162.00,0.0,32.49,16.24,2.46,2.46,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1915,801541.00,9714093.00,0.0,37.82,18.91,5.78,5.78,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1916,801542.00,9714280.00,0.0,30.44,15.22,6.24,6.24,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1917,801544.00,9714267.00,0.0,30.81,15.41,3.70,3.70,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1918,801546.00,9714170.00,0.0,31.15,15.58,5.44,5.44,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1919,801547.00,9714228.00,0.0,39.02,19.51,7.66,7.66,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1920,801547.00,9714298.00,0.0,31.92,15.96,5.94,5.94,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1921,801554.00,9714142.00,0.0,30.89,15.44,4.80,4.80,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1922,801554.00,9714163.00,0.0,31.60,15.80,6.22,6.22,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1923,801557.00,9714199.00,0.0,36.59,18.29,3.47,3.47,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1924,801559.00,9714191.00,0.0,36.15,18.08,3.72,3.72,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1925,801560.00,9714373.00,0.0,32.34,16.17,4.25,4.25,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1926,801561.00,9714437.00,0.0,31.00,15.50,3.92,3.92,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1927,801562.00,9714071.00,0.0,33.14,16.57,3.47,3.47,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1928,801563.00,9714275.00,0.0,32.45,16.23,2.99,2.99,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1929,801565.00,9714166.00,0.0,34.91,17.46,5.04,5.04,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1930,801565.00,9714235.00,0.0,35.45,17.73,5.38,5.38,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1931,801565.00,9714342.00,0.0,30.36,15.18,5.16,5.16,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1932,801570.00,9714144.00,0.0,31.33,15.67,2.91,2.91,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1933,801570.00,9714376.00,0.0,32.42,16.21,6.17,6.17,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1934,801572.00,9714224.00,0.0,37.77,18.89,3.94,3.94,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1935,801573.00,9714110.00,0.0,35.92,17.96,2.56,2.56,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1936,801575.00,9714282.00,0.0,31.18,15.59,3.79,3.79,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1937,801576.00,9714250.00,0.0,33.21,16.61,2.81,2.81,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1938,801579.00,9714103.00,0.0,35.81,17.91,6.25,6.25,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1939,801579.00,9714302.00,0.0,30.78,15.39,3.58,3.58,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1940,801583.00,9714180.00,0.0,31.19,15.59,5.33,5.33,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1941,801584.00,9714491.00,0.0,33.95,16.97,7.16,7.16,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1942,801586.00,9714513.00,0.0,31.84,15.92,3.15,3.15,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1943,801587.00,9714274.00,0.0,31.72,15.86,6.28,6.28,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1944,801588.00,9714200.00,0.0,32.01,16.00,6.98,6.98,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1945,801588.00,9714287.00,0.0,33.05,16.52,6.40,6.40,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1946,801589.00,9714245.00,0.0,33.25,16.63,3.21,3.21,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1947,801590.00,9714306.00,0.0,38.72,19.36,7.86,7.86,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1948,801594.00,9714187.00,0.0,30.33,15.17,6.93,6.93,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1949,801594.00,9714259.00,0.0,33.69,16.85,3.13,3.13,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1950,801594.00,9714348.00,0.0,32.42,16.21,5.26,5.26,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1951,801595.00,9714141.00,0.0,32.39,16.19,4.05,4.05,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1952,801599.00,9714230.00,0.0,31.13,15.56,3.18,3.18,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1953,801599.00,9714375.00,0.0,35.68,17.84,7.95,7.95,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1954,801604.00,9714165.00,0.0,34.40,17.20,6.25,6.25,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
